timestamp,signedChangePrice,changePrice,openingPrice,tradePrice,lowPrice,signedChangeRate,code,change,changeRate,highPrice,prevClosingPrice,candleDateTimeKst,candleAccTradePrice,candleDateTime,candleAccTradeVolume
1.60526E+12,5500,5500,510000,515500,508200,0.010784314,CRIX.UPBIT.KRW-ETH,RISE,0.010784314,517100,510000,2020-11-13T09:00:00+09:00,12956088187,2020-11-13T00:00:00+00:00,25291.64596
1.60523E+12,-4800,4800,514600,510000,502000,-0.009324009,CRIX.UPBIT.KRW-ETH,FALL,0.009324009,517900,514800,2020-11-12T09:00:00+09:00,28333748271,2020-11-12T00:00:00+00:00,55572.65121
1.60514E+12,13400,13400,501700,514800,500600,0.02672517,CRIX.UPBIT.KRW-ETH,RISE,0.02672517,523800,501400,2020-11-11T09:00:00+09:00,38045799459,2020-11-11T00:00:00+00:00,74124.80538
1.60505E+12,5600,5600,495800,501400,490400,0.011294877,CRIX.UPBIT.KRW-ETH,RISE,0.011294877,504900,495800,2020-11-10T09:00:00+09:00,31177522589,2020-11-10T00:00:00+00:00,62468.21323
1.60497E+12,-11400,11400,507100,495800,489000,-0.022476341,CRIX.UPBIT.KRW-ETH,FALL,0.022476341,514800,507200,2020-11-09T09:00:00+09:00,40994308186,2020-11-09T00:00:00+00:00,81910.59054
1.60488E+12,18150,18150,489050,507200,485450,0.03711277,CRIX.UPBIT.KRW-ETH,RISE,0.03711277,511900,489050,2020-11-08T09:00:00+09:00,29014993358,2020-11-08T00:00:00+00:00,58196.72014
1.60479E+12,-19150,19150,508900,489050,481300,-0.037682015,CRIX.UPBIT.KRW-ETH,FALL,0.037682015,523000,508200,2020-11-07T09:00:00+09:00,57623461499,2020-11-07T00:00:00+00:00,113979.1332
1.60471E+12,43300,43300,464850,508200,461200,0.093138309,CRIX.UPBIT.KRW-ETH,RISE,0.093138309,511000,464900,2020-11-06T09:00:00+09:00,83737791543,2020-11-06T00:00:00+00:00,171954.9523
1.60462E+12,10950,10950,453800,464900,447550,0.024121599,CRIX.UPBIT.KRW-ETH,RISE,0.024121599,469800,453950,2020-11-05T09:00:00+09:00,50324282372,2020-11-05T00:00:00+00:00,109855.5755
1.60453E+12,15200,15200,438800,453950,430200,0.034643875,CRIX.UPBIT.KRW-ETH,RISE,0.034643875,459800,438750,2020-11-04T09:00:00+09:00,27513885343,2020-11-04T00:00:00+00:00,61754.02734
1.60445E+12,3350,3350,435450,438750,423550,0.007694074,CRIX.UPBIT.KRW-ETH,RISE,0.007694074,441150,435400,2020-11-03T09:00:00+09:00,18732704903,2020-11-03T00:00:00+00:00,43424.49131
1.60436E+12,-13300,13300,448700,435400,430500,-0.029641186,CRIX.UPBIT.KRW-ETH,FALL,0.029641186,457250,448700,2020-11-02T09:00:00+09:00,24779124513,2020-11-02T00:00:00+00:00,55771.71997
1.60428E+12,11000,11000,437350,448700,436000,0.025131369,CRIX.UPBIT.KRW-ETH,RISE,0.025131369,448700,437700,2020-11-01T09:00:00+09:00,11297190389,2020-11-01T00:00:00+00:00,25586.28947
1.60419E+12,3900,3900,433600,437700,430850,0.008990318,CRIX.UPBIT.KRW-ETH,RISE,0.008990318,444300,433800,2020-10-31T09:00:00+09:00,15236521809,2020-10-31T00:00:00+00:00,34722.10451
1.6041E+12,-4200,4200,438000,433800,425200,-0.009589041,CRIX.UPBIT.KRW-ETH,FALL,0.009589041,443450,438000,2020-10-30T09:00:00+09:00,19484559904,2020-10-30T00:00:00+00:00,45020.56365
1.60402E+12,-3050,3050,441100,438000,431500,-0.006915316,CRIX.UPBIT.KRW-ETH,FALL,0.006915316,445650,441050,2020-10-29T09:00:00+09:00,16811110115,2020-10-29T00:00:00+00:00,38279.08394
1.60393E+12,-11300,11300,452450,441050,431100,-0.024980657,CRIX.UPBIT.KRW-ETH,FALL,0.024980657,459900,452350,2020-10-28T09:00:00+09:00,22851328055,2020-10-28T00:00:00+00:00,51393.0516
1.60384E+12,7950,7950,444300,452350,439900,0.017889289,CRIX.UPBIT.KRW-ETH,RISE,0.017889289,459950,444400,2020-10-27T09:00:00+09:00,17828866129,2020-10-27T00:00:00+00:00,39678.03786
1.60376E+12,-13100,13100,457300,444400,435000,-0.02863388,CRIX.UPBIT.KRW-ETH,FALL,0.02863388,461900,457500,2020-10-26T09:00:00+09:00,19982286095,2020-10-26T00:00:00+00:00,44204.65751
1.60367E+12,-6600,6600,464000,457500,456650,-0.014221073,CRIX.UPBIT.KRW-ETH,FALL,0.014221073,470000,464100,2020-10-25T09:00:00+09:00,13156602702,2020-10-25T00:00:00+00:00,28479.52945
1.60358E+12,2350,2350,461400,464100,459300,0.005089334,CRIX.UPBIT.KRW-ETH,RISE,0.005089334,469000,461750,2020-10-24T09:00:00+09:00,11480569164,2020-10-24T00:00:00+00:00,24720.25425
1.6035E+12,-3250,3250,465000,461750,456150,-0.006989247,CRIX.UPBIT.KRW-ETH,FALL,0.006989247,470700,465000,2020-10-23T09:00:00+09:00,23626825011,2020-10-23T00:00:00+00:00,50816.78487
1.60341E+12,24000,24000,441000,465000,440650,0.054421769,CRIX.UPBIT.KRW-ETH,RISE,0.054421769,471000,441000,2020-10-22T09:00:00+09:00,33296321881,2020-10-22T00:00:00+00:00,72884.72146
1.60332E+12,19150,19150,422400,441000,421700,0.045395283,CRIX.UPBIT.KRW-ETH,RISE,0.045395283,449950,421850,2020-10-21T09:00:00+09:00,30832535096,2020-10-21T00:00:00+00:00,70749.75901
1.60324E+12,-11200,11200,433050,421850,420000,-0.025863064,CRIX.UPBIT.KRW-ETH,FALL,0.025863064,433500,433050,2020-10-20T09:00:00+09:00,16187637827,2020-10-20T00:00:00+00:00,37880.2604
1.60315E+12,-800,800,433900,433050,428000,-0.001843955,CRIX.UPBIT.KRW-ETH,FALL,0.001843955,438500,433850,2020-10-19T09:00:00+09:00,14832343891,2020-10-19T00:00:00+00:00,34303.59101
1.60307E+12,9900,9900,423950,433850,422950,0.02335181,CRIX.UPBIT.KRW-ETH,RISE,0.02335181,434550,423950,2020-10-18T09:00:00+09:00,6256197621,2020-10-18T00:00:00+00:00,14585.77125
1.60298E+12,1800,1800,421250,423950,419500,0.004263887,CRIX.UPBIT.KRW-ETH,RISE,0.004263887,426050,422150,2020-10-17T09:00:00+09:00,5726250875,2020-10-17T00:00:00+00:00,13542.90359
1.60289E+12,-12000,12000,434150,422150,417450,-0.027640217,CRIX.UPBIT.KRW-ETH,FALL,0.027640217,436950,434150,2020-10-16T09:00:00+09:00,14414595170,2020-10-16T00:00:00+00:00,33906.9249
1.60281E+12,-2100,2100,435850,434150,427000,-0.004813754,CRIX.UPBIT.KRW-ETH,FALL,0.004813754,437650,436250,2020-10-15T09:00:00+09:00,13130837222,2020-10-15T00:00:00+00:00,30358.04186
1.60272E+12,-1600,1600,437900,436250,431300,-0.00365422,CRIX.UPBIT.KRW-ETH,FALL,0.00365422,444700,437850,2020-10-14T09:00:00+09:00,14167028740,2020-10-14T00:00:00+00:00,32304.5484
1.60263E+12,-4000,4000,441650,437850,430800,-0.009052846,CRIX.UPBIT.KRW-ETH,FALL,0.009052846,442950,441850,2020-10-13T09:00:00+09:00,17433600106,2020-10-13T00:00:00+00:00,39735.43864
1.60255E+12,16350,16350,425100,441850,419200,0.038425382,CRIX.UPBIT.KRW-ETH,RISE,0.038425382,448950,425500,2020-10-12T09:00:00+09:00,24596013507,2020-10-12T00:00:00+00:00,56897.93673
1.60246E+12,3450,3450,422000,425500,418950,0.008174387,CRIX.UPBIT.KRW-ETH,RISE,0.008174387,429700,422050,2020-10-11T09:00:00+09:00,11710691005,2020-10-11T00:00:00+00:00,27614.76427
1.60237E+12,4700,4700,417650,422050,416750,0.011261531,CRIX.UPBIT.KRW-ETH,RISE,0.011261531,429950,417350,2020-10-10T09:00:00+09:00,17409418618,2020-10-10T00:00:00+00:00,40980.31123
1.60229E+12,13550,13550,404400,417350,401100,0.033556216,CRIX.UPBIT.KRW-ETH,RISE,0.033556216,420000,403800,2020-10-09T09:00:00+09:00,16474461474,2020-10-09T00:00:00+00:00,40199.03602
1.6022E+12,5350,5350,398400,403800,390000,0.01342703,CRIX.UPBIT.KRW-ETH,RISE,0.01342703,407550,398450,2020-10-08T09:00:00+09:00,14743401788,2020-10-08T00:00:00+00:00,37092.20976
1.60212E+12,-850,850,399200,398450,390500,-0.002128725,CRIX.UPBIT.KRW-ETH,FALL,0.002128725,399600,399300,2020-10-07T09:00:00+09:00,11204825610,2020-10-07T00:00:00+00:00,28287.288
1.60203E+12,-12100,12100,411250,399300,395100,-0.029411765,CRIX.UPBIT.KRW-ETH,FALL,0.029411765,412900,411400,2020-10-06T09:00:00+09:00,16212076496,2020-10-06T00:00:00+00:00,39971.74324
1.60194E+12,None,0,411250,411400,406650,0,CRIX.UPBIT.KRW-ETH,EVEN,0,414800,411400,2020-10-05T09:00:00+09:00,9636865987,2020-10-05T00:00:00+00:00,23490.76608
1.60186E+12,4650,4650,406300,411400,403700,0.011432084,CRIX.UPBIT.KRW-ETH,RISE,0.011432084,414000,406750,2020-10-04T09:00:00+09:00,7129353041,2020-10-04T00:00:00+00:00,17479.30472
1.60177E+12,150,150,406600,406750,404350,0.000368913,CRIX.UPBIT.KRW-ETH,RISE,0.000368913,411300,406600,2020-10-03T09:00:00+09:00,6426541327,2020-10-03T00:00:00+00:00,15776.98476
1.60168E+12,-7000,7000,413600,406600,394900,-0.016924565,CRIX.UPBIT.KRW-ETH,FALL,0.016924565,414800,413600,2020-10-02T09:00:00+09:00,15555636315,2020-10-02T00:00:00+00:00,38598.29376
1.6016E+12,-5650,5650,419250,413600,405500,-0.013476446,CRIX.UPBIT.KRW-ETH,FALL,0.013476446,429550,419250,2020-10-01T09:00:00+09:00,14986876481,2020-10-01T00:00:00+00:00,35860.19131
1.60151E+12,1550,1550,417700,419250,411100,0.003710797,CRIX.UPBIT.KRW-ETH,RISE,0.003710797,420550,417700,2020-09-30T09:00:00+09:00,9112504714,2020-09-30T00:00:00+00:00,21936.42244
1.60142E+12,5000,5000,412700,417700,408500,0.012115338,CRIX.UPBIT.KRW-ETH,RISE,0.012115338,419300,412700,2020-09-29T09:00:00+09:00,16222444120,2020-09-29T00:00:00+00:00,39213.4012
1.60134E+12,-2700,2700,415250,412700,411050,-0.006499759,CRIX.UPBIT.KRW-ETH,FALL,0.006499759,425950,415400,2020-09-28T09:00:00+09:00,17187618872,2020-09-28T00:00:00+00:00,41079.356
1.60125E+12,3000,3000,412750,415400,405600,0.007274491,CRIX.UPBIT.KRW-ETH,RISE,0.007274491,421500,412400,2020-09-27T09:00:00+09:00,16153582431,2020-09-27T00:00:00+00:00,39078.99972
1.60116E+12,2400,2400,410000,412400,403600,0.005853659,CRIX.UPBIT.KRW-ETH,RISE,0.005853659,414100,410000,2020-09-26T09:00:00+09:00,13860249253,2020-09-26T00:00:00+00:00,33820.5973
1.60108E+12,3500,3500,406100,410000,394200,0.008610086,CRIX.UPBIT.KRW-ETH,RISE,0.008610086,416800,406500,2020-09-25T09:00:00+09:00,22089949901,2020-09-25T00:00:00+00:00,54782.50768
1.60099E+12,31200,31200,374750,406500,370100,0.083133493,CRIX.UPBIT.KRW-ETH,RISE,0.083133493,410000,375300,2020-09-24T09:00:00+09:00,24190121778,2020-09-24T00:00:00+00:00,61995.64239
1.60091E+12,-28350,28350,403650,375300,370050,-0.070234114,CRIX.UPBIT.KRW-ETH,FALL,0.070234114,403850,403650,2020-09-23T09:00:00+09:00,23051650054,2020-09-23T00:00:00+00:00,59178.12561
1.60082E+12,2200,2200,400900,403650,391750,0.005480135,CRIX.UPBIT.KRW-ETH,RISE,0.005480135,407150,401450,2020-09-22T09:00:00+09:00,17678709152,2020-09-22T00:00:00+00:00,44132.65688
1.60073E+12,-33900,33900,435350,401450,391150,-0.077868382,CRIX.UPBIT.KRW-ETH,FALL,0.077868382,439550,435350,2020-09-21T09:00:00+09:00,35098936741,2020-09-21T00:00:00+00:00,85035.4644
1.60065E+12,-14850,14850,450100,435350,429800,-0.03298534,CRIX.UPBIT.KRW-ETH,FALL,0.03298534,450100,450200,2020-09-20T09:00:00+09:00,13383007426,2020-09-20T00:00:00+00:00,30434.51038
1.60056E+12,550,550,449650,450200,442100,0.001223174,CRIX.UPBIT.KRW-ETH,RISE,0.001223174,453000,449650,2020-09-19T09:00:00+09:00,11774335650,2020-09-19T00:00:00+00:00,26304.97945
1.60047E+12,-5950,5950,455450,449650,441000,-0.013059702,CRIX.UPBIT.KRW-ETH,FALL,0.013059702,459400,455600,2020-09-18T09:00:00+09:00,20137048570,2020-09-18T00:00:00+00:00,44828.01331
1.60039E+12,25850,25850,430300,455600,428950,0.060151251,CRIX.UPBIT.KRW-ETH,RISE,0.060151251,461300,429750,2020-09-17T09:00:00+09:00,34195494001,2020-09-17T00:00:00+00:00,76430.38002
1.6003E+12,-3100,3100,432150,429750,420300,-0.007161834,CRIX.UPBIT.KRW-ETH,FALL,0.007161834,438500,432850,2020-09-16T09:00:00+09:00,21693811454,2020-09-16T00:00:00+00:00,50502.66628
1.60021E+12,-14500,14500,447100,432850,430800,-0.032413099,CRIX.UPBIT.KRW-ETH,FALL,0.032413099,452100,447350,2020-09-15T09:00:00+09:00,25224082213,2020-09-15T00:00:00+00:00,57140.45413
1.60013E+12,8650,8650,438700,447350,427000,0.019717347,CRIX.UPBIT.KRW-ETH,RISE,0.019717347,455700,438700,2020-09-14T09:00:00+09:00,27810612244,2020-09-14T00:00:00+00:00,63103.10877
1.60004E+12,-21250,21250,459950,438700,425000,-0.046200674,CRIX.UPBIT.KRW-ETH,FALL,0.046200674,463500,459950,2020-09-13T09:00:00+09:00,32789106569,2020-09-13T00:00:00+00:00,73725.88595
1.59996E+12,16100,16100,443850,459950,435100,0.036273516,CRIX.UPBIT.KRW-ETH,RISE,0.036273516,459950,443850,2020-09-12T09:00:00+09:00,19089520394,2020-09-12T00:00:00+00:00,42925.64463
1.59987E+12,4850,4850,439000,443850,424500,0.011047836,CRIX.UPBIT.KRW-ETH,RISE,0.011047836,445500,439000,2020-09-11T09:00:00+09:00,27254410026,2020-09-11T00:00:00+00:00,62630.1878
1.59978E+12,20950,20950,418600,439000,417450,0.050113623,CRIX.UPBIT.KRW-ETH,RISE,0.050113623,447700,418050,2020-09-10T09:00:00+09:00,55551293030,2020-09-10T00:00:00+00:00,127290.4413
1.5997E+12,14050,14050,404000,418050,396500,0.034777228,CRIX.UPBIT.KRW-ETH,RISE,0.034777228,426150,404000,2020-09-09T09:00:00+09:00,34071768607,2020-09-09T00:00:00+00:00,82644.90222
1.59961E+12,-18300,18300,422300,404000,395000,-0.043334123,CRIX.UPBIT.KRW-ETH,FALL,0.043334123,425300,422300,2020-09-08T09:00:00+09:00,40936564842,2020-09-08T00:00:00+00:00,100209.7818
1.59952E+12,-2200,2200,425000,422300,390000,-0.005182568,CRIX.UPBIT.KRW-ETH,FALL,0.005182568,432600,424500,2020-09-07T09:00:00+09:00,58552289836,2020-09-07T00:00:00+00:00,142301.5617
1.59944E+12,16200,16200,408100,424500,384700,0.039676708,CRIX.UPBIT.KRW-ETH,RISE,0.039676708,434000,408300,2020-09-06T09:00:00+09:00,86182603597,2020-09-06T00:00:00+00:00,209504.179
1.59935E+12,-57500,57500,465800,408300,386250,-0.123443538,CRIX.UPBIT.KRW-ETH,FALL,0.123443538,476550,465800,2020-09-05T09:00:00+09:00,91188750032,2020-09-05T00:00:00+00:00,215659.3785
1.59926E+12,3500,3500,462300,465800,445150,0.007570841,CRIX.UPBIT.KRW-ETH,RISE,0.007570841,485900,462300,2020-09-04T09:00:00+09:00,75892854659,2020-09-04T00:00:00+00:00,162141.4729
1.59918E+12,-62100,62100,524400,462300,451000,-0.118421053,CRIX.UPBIT.KRW-ETH,FALL,0.118421053,535900,524400,2020-09-03T09:00:00+09:00,1.07603E+11,2020-09-03T00:00:00+00:00,218512.1827
1.59909E+12,-33000,33000,557400,524400,504000,-0.059203445,CRIX.UPBIT.KRW-ETH,FALL,0.059203445,566900,557400,2020-09-02T09:00:00+09:00,87754670749,2020-09-02T00:00:00+00:00,164692.9475
1.599E+12,45800,45800,511600,557400,507000,0.089523065,CRIX.UPBIT.KRW-ETH,RISE,0.089523065,570000,511600,2020-09-01T09:00:00+09:00,76880436872,2020-09-01T00:00:00+00:00,141428.1253
1.59892E+12,10900,10900,500800,511600,490000,0.021769523,CRIX.UPBIT.KRW-ETH,RISE,0.021769523,516100,500700,2020-08-31T09:00:00+09:00,42497023196,2020-08-31T00:00:00+00:00,84273.62689
1.59883E+12,32650,32650,468050,500700,467850,0.069757505,CRIX.UPBIT.KRW-ETH,RISE,0.069757505,501300,468050,2020-08-30T09:00:00+09:00,28975305039,2020-08-30T00:00:00+00:00,59787.47851
1.59875E+12,3100,3100,464550,468050,460950,0.006667384,CRIX.UPBIT.KRW-ETH,RISE,0.006667384,475000,464950,2020-08-29T09:00:00+09:00,18465798530,2020-08-29T00:00:00+00:00,39429.1164
1.59866E+12,11600,11600,453350,464950,449100,0.025587295,CRIX.UPBIT.KRW-ETH,RISE,0.025587295,467450,453350,2020-08-28T09:00:00+09:00,19461919039,2020-08-28T00:00:00+00:00,42331.57008
1.59857E+12,-3650,3650,456850,453350,444550,-0.007986871,CRIX.UPBIT.KRW-ETH,FALL,0.007986871,470000,457000,2020-08-27T09:00:00+09:00,26796074693,2020-08-27T00:00:00+00:00,58810.22121
1.59849E+12,1150,1150,455850,457000,448200,0.00252276,CRIX.UPBIT.KRW-ETH,RISE,0.00252276,464000,455850,2020-08-26T09:00:00+09:00,21738752361,2020-08-26T00:00:00+00:00,47723.7831
1.5984E+12,-26050,26050,481200,455850,443450,-0.054056858,CRIX.UPBIT.KRW-ETH,FALL,0.054056858,482300,481900,2020-08-25T09:00:00+09:00,32539298430,2020-08-25T00:00:00+00:00,70610.23868
1.59831E+12,18800,18800,463150,481900,459800,0.040595984,CRIX.UPBIT.KRW-ETH,RISE,0.040595984,483400,463100,2020-08-24T09:00:00+09:00,25556345070,2020-08-24T00:00:00+00:00,53905.68682
1.59823E+12,-6350,6350,469450,463100,456000,-0.013526467,CRIX.UPBIT.KRW-ETH,FALL,0.013526467,470550,469450,2020-08-23T09:00:00+09:00,14601546603,2020-08-23T00:00:00+00:00,31547.85687
1.59814E+12,5250,5250,464200,469450,450400,0.01130978,CRIX.UPBIT.KRW-ETH,RISE,0.01130978,470750,464200,2020-08-22T09:00:00+09:00,27270427630,2020-08-22T00:00:00+00:00,59173.75075
1.59805E+12,-26050,26050,490250,464200,461250,-0.053136155,CRIX.UPBIT.KRW-ETH,FALL,0.053136155,492400,490250,2020-08-21T09:00:00+09:00,30073249670,2020-08-21T00:00:00+00:00,62548.61858
1.59797E+12,8650,8650,481550,490250,474050,0.017960964,CRIX.UPBIT.KRW-ETH,RISE,0.017960964,493000,481600,2020-08-20T09:00:00+09:00,26351565996,2020-08-20T00:00:00+00:00,54496.60411
1.59788E+12,-12950,12950,494500,481600,468600,-0.026185421,CRIX.UPBIT.KRW-ETH,FALL,0.026185421,499700,494550,2020-08-19T09:00:00+09:00,32317659727,2020-08-19T00:00:00+00:00,66813.63066
1.5978E+12,-4450,4450,499000,494550,484700,-0.008917836,CRIX.UPBIT.KRW-ETH,FALL,0.008917836,502100,499000,2020-08-18T09:00:00+09:00,29273566143,2020-08-18T00:00:00+00:00,58896.0201
1.59771E+12,-6800,6800,505800,499000,493550,-0.013444049,CRIX.UPBIT.KRW-ETH,FALL,0.013444049,513500,505800,2020-08-17T09:00:00+09:00,32771508789,2020-08-17T00:00:00+00:00,65464.74669
1.59762E+12,-500,500,506300,505800,485000,-0.000987557,CRIX.UPBIT.KRW-ETH,FALL,0.000987557,511500,506300,2020-08-16T09:00:00+09:00,30085572759,2020-08-16T00:00:00+00:00,60333.16497
1.59754E+12,-8800,8800,514500,506300,502000,-0.017084061,CRIX.UPBIT.KRW-ETH,FALL,0.017084061,520000,515100,2020-08-15T09:00:00+09:00,28654571369,2020-08-15T00:00:00+00:00,56050.66234
1.59745E+12,17250,17250,497900,515100,492400,0.034648991,CRIX.UPBIT.KRW-ETH,RISE,0.034648991,521600,497850,2020-08-14T09:00:00+09:00,46002313567,2020-08-14T00:00:00+00:00,91159.87189
1.59736E+12,39500,39500,458700,497850,447400,0.086178684,CRIX.UPBIT.KRW-ETH,RISE,0.086178684,509300,458350,2020-08-13T09:00:00+09:00,53539363484,2020-08-13T00:00:00+00:00,112989.0407
1.59728E+12,5600,5600,452650,458350,436050,0.012368857,CRIX.UPBIT.KRW-ETH,RISE,0.012368857,460850,452750,2020-08-12T09:00:00+09:00,31199947900,2020-08-12T00:00:00+00:00,69379.15907
1.59719E+12,-13100,13100,465500,452750,440400,-0.02812064,CRIX.UPBIT.KRW-ETH,FALL,0.02812064,468000,465850,2020-08-11T09:00:00+09:00,32671668896,2020-08-11T00:00:00+00:00,71303.06455
1.5971E+12,4350,4350,461500,465850,459800,0.009425786,CRIX.UPBIT.KRW-ETH,RISE,0.009425786,471300,461500,2020-08-10T09:00:00+09:00,27025637298,2020-08-10T00:00:00+00:00,57975.62412
1.59702E+12,-6500,6500,467450,461500,454000,-0.013888889,CRIX.UPBIT.KRW-ETH,FALL,0.013888889,471100,468000,2020-08-09T09:00:00+09:00,19768453035,2020-08-09T00:00:00+00:00,42704.6699
1.59693E+12,16950,16950,451000,468000,446700,0.037578982,CRIX.UPBIT.KRW-ETH,RISE,0.037578982,468000,451050,2020-08-08T09:00:00+09:00,19681622451,2020-08-08T00:00:00+00:00,43056.09182
1.59684E+12,-14850,14850,465250,451050,435650,-0.031873793,CRIX.UPBIT.KRW-ETH,FALL,0.031873793,469550,465900,2020-08-07T09:00:00+09:00,32592639585,2020-08-07T00:00:00+00:00,71299.43953
1.59676E+12,-7050,7050,472950,465900,461350,-0.014906438,CRIX.UPBIT.KRW-ETH,FALL,0.014906438,476650,472950,2020-08-06T09:00:00+09:00,30634818708,2020-08-06T00:00:00+00:00,65368.70079
1.59667E+12,9350,9350,463400,472950,457500,0.020168249,CRIX.UPBIT.KRW-ETH,RISE,0.020168249,479550,463600,2020-08-05T09:00:00+09:00,35055134858,2020-08-05T00:00:00+00:00,75118.14234
1.59659E+12,7500,7500,456500,463600,452000,0.016443762,CRIX.UPBIT.KRW-ETH,RISE,0.016443762,475350,456100,2020-08-04T09:00:00+09:00,44465577264,2020-08-04T00:00:00+00:00,95725.30062
1.5965E+12,17600,17600,438750,456100,433950,0.04013683,CRIX.UPBIT.KRW-ETH,RISE,0.04013683,473000,438500,2020-08-03T09:00:00+09:00,53753017678,2020-08-03T00:00:00+00:00,117327.5147
1.59641E+12,-18250,18250,456400,438500,389150,-0.039956212,CRIX.UPBIT.KRW-ETH,FALL,0.039956212,489500,456750,2020-08-02T09:00:00+09:00,1.45603E+11,2020-08-02T00:00:00+00:00,326707.3942
1.59633E+12,46700,46700,409550,456750,406300,0.11388855,CRIX.UPBIT.KRW-ETH,RISE,0.11388855,462450,410050,2020-08-01T09:00:00+09:00,45157529185,2020-08-01T00:00:00+00:00,105064.0216
1.59624E+12,15150,15150,394750,410050,388850,0.038364143,CRIX.UPBIT.KRW-ETH,RISE,0.038364143,412550,394900,2020-07-31T09:00:00+09:00,39537793018,2020-07-31T00:00:00+00:00,98366.94647
1.59615E+12,18900,18900,375950,394900,372500,0.050265957,CRIX.UPBIT.KRW-ETH,RISE,0.050265957,401800,376000,2020-07-30T09:00:00+09:00,32187739552,2020-07-30T00:00:00+00:00,83884.26941
1.59607E+12,5400,5400,371050,376000,366900,0.014570966,CRIX.UPBIT.KRW-ETH,RISE,0.014570966,383300,370600,2020-07-29T09:00:00+09:00,30602320602,2020-07-29T00:00:00+00:00,81168.24513
1.59598E+12,-6400,6400,377050,370600,361750,-0.016976127,CRIX.UPBIT.KRW-ETH,FALL,0.016976127,383200,377000,2020-07-28T09:00:00+09:00,41873834861,2020-07-28T00:00:00+00:00,112085.0499
1.59589E+12,9950,9950,366950,377000,366350,0.027108023,CRIX.UPBIT.KRW-ETH,RISE,0.027108023,388850,367050,2020-07-27T09:00:00+09:00,59467811483,2020-07-27T00:00:00+00:00,156194.7006
1.59581E+12,6050,6050,361000,367050,354000,0.016759003,CRIX.UPBIT.KRW-ETH,RISE,0.016759003,376400,361000,2020-07-26T09:00:00+09:00,42087540575,2020-07-26T00:00:00+00:00,115407.5807
1.59572E+12,29400,29400,331550,361000,331550,0.088661037,CRIX.UPBIT.KRW-ETH,RISE,0.088661037,365000,331600,2020-07-25T09:00:00+09:00,31808581263,2020-07-25T00:00:00+00:00,92237.50021
1.59564E+12,6600,6600,325000,331600,318450,0.020307692,CRIX.UPBIT.KRW-ETH,RISE,0.020307692,340800,325000,2020-07-24T09:00:00+09:00,29909886012,2020-07-24T00:00:00+00:00,91204.47854
1.59555E+12,13150,13150,311750,325000,307900,0.042167709,CRIX.UPBIT.KRW-ETH,RISE,0.042167709,330100,311850,2020-07-23T09:00:00+09:00,32029724786,2020-07-23T00:00:00+00:00,101085.2874
1.59546E+12,20950,20950,290650,311850,288250,0.072017876,CRIX.UPBIT.KRW-ETH,RISE,0.072017876,315050,290900,2020-07-22T09:00:00+09:00,18088166627,2020-07-22T00:00:00+00:00,60625.21899
1.59538E+12,8850,8850,282050,290900,281950,0.031377415,CRIX.UPBIT.KRW-ETH,RISE,0.031377415,292800,282050,2020-07-21T09:00:00+09:00,15460909264,2020-07-21T00:00:00+00:00,53703.57706
1.59529E+12,-2100,2100,283650,282050,280500,-0.007390463,CRIX.UPBIT.KRW-ETH,FALL,0.007390463,285050,284150,2020-07-20T09:00:00+09:00,8827888537,2020-07-20T00:00:00+00:00,31103.93021
1.5952E+12,3800,3800,280400,284150,278300,0.013554486,CRIX.UPBIT.KRW-ETH,RISE,0.013554486,284950,280350,2020-07-19T09:00:00+09:00,7015659208,2020-07-19T00:00:00+00:00,25024.69557
1.59512E+12,2250,2250,278100,280350,277550,0.008090615,CRIX.UPBIT.KRW-ETH,RISE,0.008090615,281500,278100,2020-07-18T09:00:00+09:00,6587573069,2020-07-18T00:00:00+00:00,23578.25171
1.59503E+12,-1300,1300,279450,278100,277350,-0.004652828,CRIX.UPBIT.KRW-ETH,FALL,0.004652828,280500,279400,2020-07-17T09:00:00+09:00,7923701722,2020-07-17T00:00:00+00:00,28416.51102
1.59494E+12,-5450,5450,284850,279400,275400,-0.019132877,CRIX.UPBIT.KRW-ETH,FALL,0.019132877,285600,284850,2020-07-16T09:00:00+09:00,11222645115,2020-07-16T00:00:00+00:00,40069.63247
1.59486E+12,-850,850,285700,284850,282900,-0.002975149,CRIX.UPBIT.KRW-ETH,FALL,0.002975149,286550,285700,2020-07-15T09:00:00+09:00,8449818759,2020-07-15T00:00:00+00:00,29638.57713
1.59477E+12,700,700,285500,285700,283450,0.00245614,CRIX.UPBIT.KRW-ETH,RISE,0.00245614,288000,285000,2020-07-14T09:00:00+09:00,10187724418,2020-07-14T00:00:00+00:00,35682.66925
1.59468E+12,-2850,2850,287900,285000,283400,-0.00990099,CRIX.UPBIT.KRW-ETH,FALL,0.00990099,290050,287850,2020-07-13T09:00:00+09:00,14250504124,2020-07-13T00:00:00+00:00,49498.44694
1.5946E+12,3800,3800,284050,287850,281350,0.013377926,CRIX.UPBIT.KRW-ETH,RISE,0.013377926,288450,284050,2020-07-12T09:00:00+09:00,8573541957,2020-07-12T00:00:00+00:00,30110.28705
1.59451E+12,-2550,2550,286600,284050,282100,-0.008897418,CRIX.UPBIT.KRW-ETH,FALL,0.008897418,287250,286600,2020-07-11T09:00:00+09:00,6019433766,2020-07-11T00:00:00+00:00,21132.5575
